"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"RTRX","Retrophin, Inc.","11.97","$514.16M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rtrx",
"RVNC","Revance Therapeutics, Inc.","12.55","$553.49M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rvnc",
"RVEN","Reven Housing REIT, Inc.","5.06","$55.86M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rven",
"RVLT","Revolution Lighting Technologies, Inc.","0.29","$6.82M","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/rvlt",
"RWLK","ReWalk Robotics Ltd.","3.39","$24.71M","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/rwlk",
"REXN","Rexahn Pharmaceuticals, Inc.","2.24","$9M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rexn",
"RFIL","RF Industries, Ltd.","8.1","$75.82M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/rfil",
"RGCO","RGC Resources Inc.","27.59","$222.52M","n/a","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/rgco",
"RBKB","Rhinebeck Bancorp, Inc.","10.5491","$117.45M","2019","Finance","Banks","https://www.nasdaq.com/symbol/rbkb",
"RYTM","Rhythm Pharmaceuticals, Inc.","21.28","$734.48M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rytm",
"RBBN","Ribbon Communications Inc. ","5.32","$585.24M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/rbbn",
"RIBT","RiceBran Technologies","2.65","$90.75M","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/ribt",
"RELL","Richardson Electronics, Ltd.","5.91","$77.58M","1983","Technology","Electronic Components","https://www.nasdaq.com/symbol/rell",
"RMBI","Richmond Mutual Bancorporation, Inc.","13.35","$180.58M","2019","Finance","Major Banks","https://www.nasdaq.com/symbol/rmbi",
"RIGL","Rigel Pharmaceuticals, Inc.","1.83","$306.72M","2000","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rigl",
"RNET","RigNet, Inc.","7.62","$152.16M","2010","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/rnet",
"RMNI","Rimini Street, Inc.","4.73","$314.7M","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rmni",
"RIOT","Riot Blockchain, Inc","2","$47.11M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/riot",
"REDU","RISE Education Cayman Ltd","7.705","$438.33M","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/redu",
"RTTR","Ritter Pharmaceuticals, Inc.","1.15","$10.84M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rttr",
"RVSB","Riverview Bancorp Inc","7.59","$172.46M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/rvsb",
"RIVE","Riverview Financial Corporation","11.08","$101.58M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/rive",
"RCKT","Rocket Pharmaceuticals, Inc.","13.15","$662.08M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rckt",
"RMTI","Rockwell Medical, Inc.","2.86","$182.54M","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/rmti",
"RCKY","Rocky Brands, Inc.","29.97","$221.68M","1993","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/rcky",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","9.29","$55.42M","n/a","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/rmcf",
"ROKU","Roku, Inc.","144.14","$16.75B","2017","Consumer Services","Television Services","https://www.nasdaq.com/symbol/roku",
"ROSE","Rosehill Resources Inc.","1.88","$83.21M","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rose",
"ROSEU","Rosehill Resources Inc.","2.2","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/roseu",
"ROSEW","Rosehill Resources Inc.","0.1758","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rosew",
"ROST","Ross Stores, Inc.","108.16","$39.45B","1985","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/rost",
"RGLD","Royal Gold, Inc.","124.26","$8.15B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/rgld",
"RTIX","RTI Surgical Holdings, Inc.","3.3","$243.86M","2000","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/rtix",
"RBCN","Rubicon Technology, Inc.","8.81","$23.59M","2007","Technology","Semiconductors","https://www.nasdaq.com/symbol/rbcn",
"RUBY","Rubius Therapeutics, Inc.","8.75","$696.95M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/ruby",
"RUHN","Ruhnn Holding Limited","4.68","$387.1M","2019","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/ruhn",
"RMBL","RumbleOn, Inc.","2.86","$66.27M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/rmbl",
"RUSHA","Rush Enterprises, Inc.","40.81","$1.48B","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/rusha",
"RUSHB","Rush Enterprises, Inc.","41.89","$1.52B","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/rushb",
"RUTH","Ruth&#39;s Hospitality Group, Inc.","20.06","$604.38M","2005","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/ruth",
"RYAAY","Ryanair Holdings plc","61.85","$13.77B","1997","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/ryaay",
"STBA","S&T Bancorp, Inc.","35.51","$1.22B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stba",
"SANW","S&W Seed Company","2.35","$78.2M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/sanw",
"SBRA","Sabra Health Care REIT, Inc.","21.75","$4.12B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sbra",
"SABR","Sabre Corporation","23.57","$6.45B","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/sabr",
"SAEX","SAExploration Holdings, Inc.","1.77","$7.59M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/saex",
"SFET","Safe-T Group Ltd.","0.8","$2.14M","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/sfet",
"SAFT","Safety Insurance Group, Inc.","99.39","$1.53B","2002","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/saft",
"SGA","Saga Communications, Inc.","30.11","$179.03M","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/sga",
"SAGE","Sage Therapeutics, Inc.","151.77","$7.84B","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sage",
"SAIA","Saia, Inc.","93.4","$2.42B","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/saia",
"SLRX","Salarius Pharmaceuticals, Inc.","8","$29.98M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/slrx",
"SALM","Salem Media Group, Inc.","1.53","$40.72M","1999","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/salm",
"SAL","Salisbury Bancorp, Inc.","39","$110.13M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sal",
"SAFM","Sanderson Farms, Inc.","147.94","$3.28B","1987","Consumer Non-Durables","Meat/Poultry/Fish","https://www.nasdaq.com/symbol/safm",
"SASR","Sandy Spring Bancorp, Inc.","34.73","$1.24B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sasr",
"SGMO","Sangamo Therapeutics, Inc.","10.73","$1.24B","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/sgmo",
"SANM","Sanmina Corporation","31.64","$2.2B","1993","Technology","Electrical Products","https://www.nasdaq.com/symbol/sanm",
"GCVRZ","Sanofi","0.5411","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/gcvrz",
"SNY","Sanofi","43.56","$109.08B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sny",
"SPNS","Sapiens International Corporation N.V.","17.76","$887.68M","1992","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/spns",
"SRPT","Sarepta Therapeutics, Inc.","91.07","$6.77B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/srpt",
"SVRA","Savara, Inc.","2.51","$103.41M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/svra",
"SBFG","SB Financial Group, Inc.","16.03","$104.38M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","15.82","$237220.9","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbfgp",
"SBBX","SB One Bancorp","23.04","$217.88M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbbx",
"SBAC","SBA Communications Corporation","241.09","$27.27B","1999","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sbac",
"SCSC","ScanSource, Inc.","30.75","$776.16M","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/scsc",
"SMIT","Schmitt Industries, Inc.","2.1044","$8.49M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/smit",
"SCHN","Schnitzer Steel Industries, Inc.","23.73","$635.46M","1993","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/schn",
"SRRK","Scholar Rock Holding Corporation","11.5","$341.32M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/srrk",
"SCHL","Scholastic Corporation","39.35","$1.37B","1992","Consumer Services","Books","https://www.nasdaq.com/symbol/schl",
"SAMA","Schultze Special Purpose Acquisition Corp.","10","$162.5M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/sama",
"SAMAU","Schultze Special Purpose Acquisition Corp.","10.3","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/samau",
"SAMAW","Schultze Special Purpose Acquisition Corp.","0.33","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/samaw",
"SGMS","Scientific Games Corp","21.79","$2.03B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/sgms",
"SCPL","SciPlay Corporation","11.81","$1.49B","2019","Technology","EDP Services","https://www.nasdaq.com/symbol/scpl",
"SCPH","scPharmaceuticals Inc.","7.1112","$132.13M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/scph",
"WORX","SCWorx Corp.","3.55","$23.37M","2016","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/worx",
"SCYX","SCYNEXIS, Inc.","1.11","$61.84M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/scyx",
"SEAC","SeaChange International, Inc.","3.12","$114.22M","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","24.66","$1.27B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbcf",
"STX","Seagate Technology PLC","55.33","$14.89B","2002","Technology","Electronic Components","https://www.nasdaq.com/symbol/stx",
"SHIP","Seanergy Maritime Holdings Corp","0.6005","$15.41M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/ship",
"SHIPW","Seanergy Maritime Holdings Corp","0.008","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/shipw",
"SHIPZ","Seanergy Maritime Holdings Corp","0.17","$1.02M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/shipz",
"SHOS","Sears Hometown and Outlet Stores, Inc.","3.85","$87.4M","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/shos",
"SPNE","SeaSpine Holdings Corporation","11.43","$217.8M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/spne",
"SGEN","Seattle Genetics, Inc.","68.65","$11.1B","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/sgen",
"EYES","Second Sight Medical Products, Inc.","0.8436","$105.1M","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/eyes",
"EYESW","Second Sight Medical Products, Inc.","0.26","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/eyesw",
"SECO","Secoo Holding Limited","7.38","$370.8M","2017","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/seco",
"SCWX","SecureWorks Corp.","14.15","$1.15B","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/scwx",
"SNFCA","Security National Financial Corporation","4.78","$84.04M","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/snfca",
"SEEL","Seelos Therapeutics, Inc.","1.23","$33.15M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/seel",
"SEIC","SEI Investments Company","59.99","$9.06B","1981","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/seic",
"SLCT","Select Bancorp, Inc.","11.14","$214.58M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/slct",
"SIC","Select Interior Concepts, Inc.","12.98","$324.98M","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/sic",
"SELB","Selecta Biosciences, Inc.","1.93","$92.91M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/selb",
"SIGI","Selective Insurance Group, Inc.","75.12","$4.46B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/sigi",
"SLS","SELLAS Life Sciences Group, Inc. ","0.1434","$32.49M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sls",
"LEDS","SemiLEDS Corporation","2.44","$8.76M","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/leds",
"SMTC","Semtech Corporation","46.01","$3.07B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","28.16","$261.71M","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","28.75","$267.2M","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/seneb",
"SNES","SenesTech, Inc.","1.02","$28.85M","2016","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/snes",
"SNH","Senior Housing Properties Trust","8.92","$2.12B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snh",
"SNHNI","Senior Housing Properties Trust","23.61","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snhni",
"SNHNL","Senior Housing Properties Trust","26.03","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snhnl",
"AIHS","Senmiao Technology Limited","0.4498","$12.47M","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/aihs",
"SRTS","Sensus Healthcare, Inc.","6.32","$104.26M","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/srts",
"SRTSW","Sensus Healthcare, Inc.","0.29","n/a","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/srtsw",
"STNL","Sentinel Energy Services Inc.","10.27","$442.89M","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnl",
"STNLU","Sentinel Energy Services Inc.","10.25","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnlu",
"STNLW","Sentinel Energy Services Inc.","0.52","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnlw",
"SQBG","Sequential Brands Group, Inc.","0.2698","$17.65M","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/sqbg",
"MCRB","Seres Therapeutics, Inc.","3.74","$261.48M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mcrb",
"SREV","ServiceSource International, Inc.","1","$94.08M","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","32.79","$1.76B","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/sfbs",
"SESN","Sesen Bio, Inc.","1.08","$109.37M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sesn",
"SVBI","Severn Bancorp Inc","7.95","$101.58M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/svbi",
"SGBX","SG Blocks, Inc.","0.6102","$3.67M","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/sgbx",
"SGOC","SGOCO Group, Ltd","0.99","$79.23M","2010","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/sgoc",
"SMED","Sharps Compliance Corp.","3.93","$63.44M","n/a","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/smed",
"SHSP","SharpSpring, Inc.","11.89","$130.15M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/shsp",
"SHEN","Shenandoah Telecommunications Co","33.57","$1.67B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/shen",
"PIXY","ShiftPixy, Inc.","0.4801","$17.38M","2017","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/pixy",
"SHLO","Shiloh Industries, Inc.","4.07","$96.71M","1993","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/shlo",
"TYHT","Shineco, Inc.","0.6","$13.72M","2016","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/tyht",
"SWAV","ShockWave Medical, Inc.","34.51","$967.21M","2019","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/swav",
"SCVL","Shoe Carnival, Inc.","32.55","$478.18M","1993","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/scvl",
